time,latitude,longitude,krill_young_larvae,krill_free_larvae,krill_late_larvae,krill_juveniles,krill_adults,krill_adult_log
2010-12-29 12:00:00,-69,35,2.4490697607398033,4.439612923189998,0.0,382.1312870979309,325.32647091150284,2.51365
2010-12-29 12:00:00,-69,37,2.3191380221396685,4.290634885430336,0.0,214.71283876895905,176.25689381361008,2.2486
2010-12-29 12:00:00,-69,39,5.199171744287014,10.30292766354978,0.0,398.819009244442,519.6368311941624,2.71653
2010-12-29 12:00:00,-69,41,6.484622461721301,11.016699954867363,0.0,211.99133509397507,66.47502547502518,1.82914
2010-12-29 12:00:00,-69,43,,,,,,
2010-12-29 12:00:00,-69,45,,,,,,
2010-12-29 12:00:00,-69,47,,,,,,
2010-12-29 12:00:00,-69,49,,,,,,
2010-12-29 12:00:00,-69,51,,,,,,
2010-12-29 12:00:00,-69,53,,,,,,
2010-12-29 12:00:00,-69,55,,,,,,
2010-12-29 12:00:00,-69,57,,,,,,
2010-12-29 12:00:00,-69,59,,,,,,
2010-12-29 12:00:00,-69,61,,,,,,
2010-12-29 12:00:00,-69,63,,,,,,
2010-12-29 12:00:00,-69,65,,,,,,
2010-12-29 12:00:00,-69,67,,,,,,
2010-12-29 12:00:00,-69,69,,,,,,
2010-12-29 12:00:00,-69,71,5.5282423766329885,6.949226135388017,0.0,77.84752386808395,66.56810037791729,1.82974
2010-12-29 12:00:00,-69,73,4.600762538611889,4.814587036147714,0.0,43.36598901450634,46.421097822487354,1.67597
2010-12-29 12:00:00,-69,75,4.22953487560153,5.7138225343078375,0.0,22.66316097229719,27.104232646524906,1.44877
2010-12-29 12:00:00,-69,77,5.467987776733935,8.306872202083468,0.0,27.07401031255722,36.34325122833252,1.57221
2010-12-29 12:00:00,-69,79,,,,,,
2010-12-29 12:00:00,-69,81,,,,,,
2010-12-29 12:00:00,-69,83,,,,,,
2010-12-29 12:00:00,-69,85,,,,,,
2010-12-29 12:00:00,-69,87,,,,,,
2010-12-29 12:00:00,-69,89,,,,,,
2010-12-29 12:00:00,-69,91,,,,,,
2010-12-29 12:00:00,-69,93,,,,,,
2010-12-29 12:00:00,-69,95,,,,,,
2010-12-29 12:00:00,-69,97,,,,,,
2010-12-29 12:00:00,-69,99,,,,,,
2010-12-29 12:00:00,-69,101,,,,,,
2010-12-29 12:00:00,-69,103,,,,,,
2010-12-29 12:00:00,-69,105,,,,,,
2010-12-29 12:00:00,-69,107,,,,,,
2010-12-29 12:00:00,-69,109,,,,,,
2010-12-29 12:00:00,-69,111,,,,,,
2010-12-29 12:00:00,-69,113,,,,,,
2010-12-29 12:00:00,-69,115,,,,,,
2010-12-29 12:00:00,-69,117,,,,,,
2010-12-29 12:00:00,-69,119,,,,,,
2010-12-29 12:00:00,-69,121,,,,,,
2010-12-29 12:00:00,-69,123,,,,,,
2010-12-29 12:00:00,-69,125,,,,,,
2010-12-29 12:00:00,-69,127,,,,,,
2010-12-29 12:00:00,-69,129,,,,,,
2010-12-29 12:00:00,-69,131,,,,,,
2010-12-29 12:00:00,-69,133,,,,,,
2010-12-29 12:00:00,-69,135,,,,,,
2010-12-29 12:00:00,-69,137,,,,,,
2010-12-29 12:00:00,-69,139,,,,,,
2010-12-29 12:00:00,-69,141,,,,,,
2010-12-29 12:00:00,-69,143,,,,,,
2010-12-29 12:00:00,-69,145,,,,,,
2010-12-29 12:00:00,-69,147,,,,,,
2010-12-29 12:00:00,-69,149,0.48868696531280875,0.6674446225224528,0.0,27.733813986182213,19.286639034748077,1.30721
2010-12-29 12:00:00,-69,151,3.630447785370052,6.050945740193129,0.0,270.08937948942184,189.18275648355484,2.27917
2010-12-29 12:00:00,-69,153,5.070484180934727,9.112784722819924,0.0,287.4852027595043,200.01079940795898,2.30322
2010-12-29 12:00:00,-69,155,3.364021289162338,5.948950795456767,0.0,160.57918593287468,112.73570436239243,2.0559
2010-12-29 12:00:00,-69,157,3.600586843676865,5.706658123061061,0.0,146.58641529083252,104.97151005268097,2.02519
2010-12-29 12:00:00,-69,159,3.333506870083511,6.554801639169455,0.0,155.36035235226154,115.07302947342396,2.06473
2010-12-29 12:00:00,-69,161,3.3545061219483614,6.194061251357198,0.0,84.62077249586582,65.91712361574173,1.82554
2010-12-29 12:00:00,-69,163,3.3764662370085716,5.67272387072444,0.0,51.894709795713425,43.979285173118114,1.65301
2010-12-29 12:00:00,-69,165,3.0232344418764114,4.862493256106973,0.0,34.91927121579647,29.784743137657642,1.48834
2010-12-29 12:00:00,-69,167,2.918014201335609,4.753685196861625,0.0,27.50054344534874,26.422019369900227,1.4381
2010-12-29 12:00:00,-69,169,3.5932936230674386,5.924906272441149,0.0,23.550730733200908,35.81932830810547,1.56608
2010-12-29 12:00:00,-69,171,3.6783736972138286,5.410488186404109,0.0,9.860057078301907,29.864398024976254,1.48946
2010-12-29 12:00:00,-69,173,3.6946093887090683,5.148431511595845,0.0,7.31828535720706,30.588483653962612,1.49953
2010-12-29 12:00:00,-69,175,2.8689233101904392,3.6629540529102087,0.0,4.9679218493402,23.102986477315426,1.38207
2010-12-29 12:00:00,-69,177,2.3438841328024864,2.8981233201920986,0.0,4.1801274958997965,20.724039249122143,1.33694
2010-12-29 12:00:00,-69,179,,,,,,
2010-12-29 12:00:00,-67,-179,4.590533926151693,6.864703157916665,0.0,31.82492222636938,39.574311047792435,1.60825
2010-12-29 12:00:00,-67,-177,4.1856824522838,6.690219486132264,0.0,39.351508639752865,34.39600596576929,1.54895
2010-12-29 12:00:00,-67,-175,3.882430598139763,6.047947419807315,0.0,26.302273206412792,25.103414326906204,1.4167
2010-12-29 12:00:00,-67,-173,3.4589627869427204,5.411385698243976,0.0,14.611787796020508,22.780369147658348,1.37622
2010-12-29 12:00:00,-67,-171,2.7665437730029225,4.0724439630284905,0.0,10.352310009300709,19.365037977695465,1.30889
2010-12-29 12:00:00,-67,-169,2.3515382036566734,3.4561749305576086,0.0,12.261877112090588,16.73535592481494,1.24884
2010-12-29 12:00:00,-67,-167,1.900508931837976,2.8497340083122253,0.0,10.44917954877019,11.792136296629906,1.10694
2010-12-29 12:00:00,-67,-165,1.3805730785243213,2.0329346861690283,0.0,7.4061166532337666,8.962818827480078,0.99838
2010-12-29 12:00:00,-67,-163,1.0574639621190727,1.527970184572041,0.0,4.877109371125698,7.96020682901144,0.95232
2010-12-29 12:00:00,-67,-161,1.261938838288188,1.9218241292983294,0.0,5.394455976784229,8.649013359099627,0.98448
2010-12-29 12:00:00,-67,-159,1.510137066245079,2.272309120744467,0.0,5.772225607186556,9.772318854928017,1.03231
2010-12-29 12:00:00,-67,-157,1.8173470287583768,2.8067233189940453,0.0,6.9666263200342655,11.962542299181223,1.11269
2010-12-29 12:00:00,-67,-155,1.986821189057082,3.5388773903250694,0.0,8.805783547461033,14.434687182307243,1.1885
2010-12-29 12:00:00,-67,-153,2.207911303266883,3.65593059360981,0.0,7.484713293612003,14.952353306114674,1.20282
2010-12-29 12:00:00,-67,-151,2.3722442481666803,4.123571986332536,0.0,8.452732138335705,16.439997225999832,1.24155
2010-12-29 12:00:00,-67,-149,2.6885045133531094,5.278388999402523,0.0,10.933806512504816,20.975712567567825,1.34194
2010-12-29 12:00:00,-67,-147,3.4793785316869617,6.4342274609953165,0.0,9.605434138327837,26.395704559981823,1.43768
2010-12-29 12:00:00,-67,-145,3.1988812321797013,5.654080638661981,0.0,7.774103932082653,23.227164141833782,1.3843
2010-12-29 12:00:00,-67,-143,2.7198122031986713,4.57637095823884,0.0,4.857236142270267,17.322109185159206,1.26298
2010-12-29 12:00:00,-67,-141,2.8330416530370712,4.757317209616303,0.0,3.3642375404015183,18.231597885489464,1.28402
2010-12-29 12:00:00,-67,-139,2.5207904018461704,4.107348062098026,0.0,2.387634719721973,16.782315142452717,1.24999
2010-12-29 12:00:00,-67,-137,2.690863184630871,4.436573378741741,0.0,2.6150121679529548,20.8011392056942,1.33848
2010-12-29 12:00:00,-67,-135,3.339536632411182,5.5329498471692204,0.0,2.5204929588362575,21.961666848510504,1.361
2010-12-29 12:00:00,-67,-133,2.9688490061089396,4.995803498663008,0.0,2.214613546617329,22.17289075627923,1.36498
2010-12-29 12:00:00,-67,-131,2.6732947560958564,4.601867464371026,0.0,1.5712986155413091,15.836968787014484,1.22626
2010-12-29 12:00:00,-67,-129,2.307601900305599,3.9113015746697783,0.0,1.4945628829300404,16.24402315169573,1.23664
2010-12-29 12:00:00,-67,-127,2.091020100284368,3.5772616993635893,0.0,1.3403254449367523,14.86343278735876,1.2004
2010-12-29 12:00:00,-67,-125,1.9459542841650546,3.3939296128228307,0.0,1.2898869407363236,14.370827905833721,1.1867
2010-12-29 12:00:00,-67,-123,2.1207475969567895,3.7340951515361667,0.0,1.2352206455543637,14.234695233404636,1.18283
2010-12-29 12:00:00,-67,-121,1.6028615147806704,2.7099531749263406,0.0,0.8984758970327675,10.29450649023056,1.05287
2010-12-29 12:00:00,-67,-119,1.8874533958733082,3.237942297477275,0.0,1.22491035470739,14.375447981059551,1.18683
2010-12-29 12:00:00,-67,-117,1.8076952542178333,3.12314721243456,0.0,1.163040735060349,13.605370189994574,1.16451
2010-12-29 12:00:00,-67,-115,1.4431614237837493,2.5656813653185964,0.0,0.8689582040533423,10.19415844604373,1.04899
2010-12-29 12:00:00,-67,-113,1.469500954495743,2.5558193349279463,0.0,0.9337211244273931,10.685802087187767,1.06766
2010-12-29 12:00:00,-67,-111,1.7420460123103112,2.9474690537899733,0.0,1.2146886545233428,14.144938118755817,1.18027
2010-12-29 12:00:00,-67,-109,1.66186058614403,2.939893954899162,0.0,1.1986495300661772,14.143870681524277,1.18024
2010-12-29 12:00:00,-67,-107,1.335496478015557,2.2112684324383736,0.0,0.9304379122331738,11.725996192544699,1.10469
2010-12-29 12:00:00,-67,-105,1.0624835065100342,1.6279172478243709,0.0,0.6835505074122921,9.301044471561909,1.01288
2010-12-29 12:00:00,-67,-103,0.8332662417087704,1.246628432534635,0.0,0.6165864863432944,7.452460031956434,0.92698
2010-12-29 12:00:00,-67,-101,0.7301140541676432,1.1249502538703382,0.0,0.4668974402593449,6.0681023225188255,0.8493
2010-12-29 12:00:00,-67,-99,1.3348484649322927,2.119747354183346,0.0,1.3125634910538793,11.235679011791945,1.08763
2010-12-29 12:00:00,-67,-97,1.973957693669945,3.014085224829614,0.0,2.324258607812226,14.481915827840567,1.18982
2010-12-29 12:00:00,-67,-95,1.7712813545949757,2.637117867358029,0.0,2.3615434137172997,14.43418324738741,1.18848
2010-12-29 12:00:00,-67,-93,1.0975825651548803,1.754700105637312,0.0,1.4230379541404545,9.744544386863708,1.03119
2010-12-29 12:00:00,-67,-91,1.9411417008377612,3.3901535188779235,0.0,3.5283431010320783,14.705782152712345,1.19606
2010-12-29 12:00:00,-67,-89,3.7823650762438774,7.0286706471815705,0.0,7.389931321144104,24.365482967346907,1.40424
2010-12-29 12:00:00,-67,-87,2.790707870386541,5.098572893999517,0.0,5.444560125470161,19.042976636439562,1.30196
2010-12-29 12:00:00,-67,-85,3.5438342541456223,6.923651186749339,0.0,9.147465212270617,31.58859997242689,1.51307
2010-12-29 12:00:00,-67,-83,3.313926219008863,5.79748977907002,0.0,6.179017465561628,21.313298374414444,1.34856
2010-12-29 12:00:00,-67,-81,3.7676189048215747,6.852691177278757,0.0,6.593852315098047,24.63203141093254,1.40878
2010-12-29 12:00:00,-67,-79,4.503440400585532,8.121752224862576,0.0,9.765342796221375,33.82437848299742,1.54188
2010-12-29 12:00:00,-67,-77,6.8101692739874125,12.164639137685299,0.0,13.83722734451294,40.34278546273708,1.6164
2010-12-29 12:00:00,-67,-75,6.983762601390481,12.100351609289646,0.0,21.035811234265566,46.626693055033684,1.67785
2010-12-29 12:00:00,-67,-73,12.54284905642271,22.680494256317616,0.0,126.77695140242577,174.89548540115356,2.24525
2010-12-29 12:00:00,-67,-71,15.961737096309662,27.448883332312107,0.0,366.30990195274353,417.33678019046783,2.62153
2010-12-29 12:00:00,-67,-69,16.531226977705956,24.253624342381954,0.0,885.5697767734528,903.6091339588165,2.95646
2010-12-29 12:00:00,-67,-67,14.84032491594553,19.94965211302042,0.0,1110.0731091499329,1182.2965025901794,3.07309
2010-12-29 12:00:00,-67,-65,,,,,,
2010-12-29 12:00:00,-67,-63,,,,,,
2010-12-29 12:00:00,-67,-61,0.7789952317252755,1.0104159321635962,0.0,7.102105929981917,8.040283929556608,0.95618
2010-12-29 12:00:00,-67,-59,1.6765248533338308,2.063945934176445,0.0,1.1006644489243627,8.495430808514357,0.97751
2010-12-29 12:00:00,-67,-57,2.462782285641879,3.3389708739705384,0.0,2.2171702892519534,19.530645422637463,1.3124
2010-12-29 12:00:00,-67,-55,2.569635192397982,3.336771470028907,0.0,4.807997961528599,44.767354130744934,1.66056
2010-12-29 12:00:00,-67,-53,2.5679087983444333,3.6957502206787467,0.0,4.496936096809804,44.50621956586838,1.65807
2010-12-29 12:00:00,-67,-51,2.6154335914179683,3.7368665169924498,0.0,4.256254795007408,44.39819421619177,1.65704
2010-12-29 12:00:00,-67,-49,2.4676712723448873,3.554518509656191,0.0,4.412189971655607,51.081317491829395,1.71668
2010-12-29 12:00:00,-67,-47,2.1998821245506406,3.117084733210504,0.0,4.494030648842454,68.20813044905663,1.84016
2010-12-29 12:00:00,-67,-45,2.473818232305348,3.277957425452769,0.0,4.724014570936561,84.71424002945423,1.93305
2010-12-29 12:00:00,-67,-43,2.9400882991030812,3.759890337474644,0.0,7.064614936709404,128.4850564301014,2.11222
2010-12-29 12:00:00,-67,-41,4.029832258820534,5.192802011035383,0.0,9.243729850277305,155.48004361987114,2.19446
2010-12-29 12:00:00,-67,-39,4.679706834256649,6.257522564381361,0.0,8.89413445815444,136.3239597082138,2.13775
2010-12-29 12:00:00,-67,-37,4.767849628813565,6.383076934143901,0.0,8.918380923569202,136.59136021137238,2.13859
2010-12-29 12:00:00,-67,-35,5.08254712074995,7.238091964274645,0.0,9.07628471031785,133.020371645689,2.12717
2010-12-29 12:00:00,-67,-33,5.988856429234147,8.517705973237753,0.0,8.62246960401535,119.37364161014557,2.08053
2010-12-29 12:00:00,-67,-31,6.866261711344123,10.260519467294216,0.0,8.20955130085349,106.07143911719322,2.02967
2010-12-29 12:00:00,-67,-29,7.174766452983022,11.267258491367102,0.0,8.110842300578952,91.94072777032852,1.96821
2010-12-29 12:00:00,-67,-27,7.593435022979975,13.319307520985603,0.0,10.657398199662566,105.37169992923737,2.02683
2010-12-29 12:00:00,-67,-25,6.6242142133414745,12.201926786452532,0.0,9.520505782216787,76.00404858589172,1.88651
2010-12-29 12:00:00,-67,-23,5.746856493875384,10.723671033978462,0.0,7.498438786715269,53.680496618151665,1.73783
2010-12-29 12:00:00,-67,-21,5.059770496562123,9.632033914327621,0.0,7.531419679522514,50.3571520447731,1.7106
2010-12-29 12:00:00,-67,-19,4.516675211489201,8.60734735056758,0.0,7.285237360745668,44.736118510365486,1.66026
2010-12-29 12:00:00,-67,-17,4.148782315663993,7.966122860088944,0.0,5.94928608648479,33.39000412076712,1.53643
2010-12-29 12:00:00,-67,-15,3.5710732955485582,6.670479703694582,0.0,5.7389235608279705,25.19479228556156,1.41821
2010-12-29 12:00:00,-67,-13,3.3120927959680557,6.095904979854822,0.0,8.085503635928035,21.008112773299217,1.34258
2010-12-29 12:00:00,-67,-11,3.826268659904599,6.6000247448682785,0.0,18.139069706201553,28.874611496925354,1.4753
2010-12-29 12:00:00,-67,-9,4.926027045585215,8.031275505200028,0.0,21.067072451114655,30.010749526321888,1.49151
2010-12-29 12:00:00,-67,-7,4.794953610748053,8.955897867679596,0.0,20.041319504380226,30.799544401466846,1.50242
2010-12-29 12:00:00,-67,-5,5.487582368776202,9.186619434505701,0.0,29.481335066258907,43.73210943490267,1.65062
2010-12-29 12:00:00,-67,-3,6.0906818471848965,10.105258155614138,0.0,32.412679843604565,51.59690676629543,1.72096
2010-12-29 12:00:00,-67,-1,6.299863772466779,10.53794827312231,0.0,34.824063412845135,54.265341848134995,1.74245
2010-12-29 12:00:00,-67,1,6.766077060252428,9.640792164951563,0.0,47.49193403124809,68.91428819298744,1.84457
2010-12-29 12:00:00,-67,3,5.886290665715933,8.051904330030084,0.0,60.77801143378019,76.53285703063011,1.88949
2010-12-29 12:00:00,-67,5,6.152691684663296,7.587560385465622,0.0,40.18549143522978,67.27489989995956,1.83426
2010-12-29 12:00:00,-67,7,7.434289015829563,9.200072690844536,0.0,56.71627654135227,123.00497058033943,2.09344
2010-12-29 12:00:00,-67,9,7.269022468477488,10.450697915628552,0.0,41.28448586165905,94.07867981493473,1.97808
2010-12-29 12:00:00,-67,11,6.916203053668141,10.811660496518016,0.0,32.06546761095524,75.10851104557514,1.88143
2010-12-29 12:00:00,-67,13,6.7742948811501265,10.603824300691485,0.0,30.72083417326212,73.8196132928133,1.87402
2010-12-29 12:00:00,-67,15,6.722972263582051,9.279740935191512,0.0,35.31299766898155,87.81306959688663,1.94848
2010-12-29 12:00:00,-67,17,6.1309024123474956,9.941898973658681,0.0,28.785493828356266,68.84687801450491,1.84415
2010-12-29 12:00:00,-67,19,5.813780733384192,8.897620806470513,0.0,21.61079402267933,53.49519971758127,1.73636
2010-12-29 12:00:00,-67,21,6.206939922645688,10.103264408186078,0.0,19.84818983078003,50.79692719876766,1.7143
2010-12-29 12:00:00,-67,23,5.711330322548747,9.164067821577191,0.0,19.428528632968664,47.10426427423954,1.68218
2010-12-29 12:00:00,-67,25,4.969747545197606,7.166317359544337,0.0,28.36613054201007,55.36420817673206,1.751
2010-12-29 12:00:00,-67,27,4.796169540844858,6.779689931310713,0.0,35.38837821781635,62.6784265935421,1.80399
2010-12-29 12:00:00,-67,29,3.9768054503947496,5.5120770912617445,0.0,39.35968529433012,62.89037850499153,1.80544
2010-12-29 12:00:00,-67,31,4.2180641032755375,6.4318472016602755,0.0,52.27567957341671,58.218137606978416,1.77245
2010-12-29 12:00:00,-67,33,4.743454996496439,7.700771562755108,0.0,92.13567435741425,62.49033480882645,1.80271
2010-12-29 12:00:00,-67,35,3.0231892708688974,4.675686802715063,0.0,97.70457592606544,61.197155863046646,1.79377
2010-12-29 12:00:00,-67,37,2.9638780457898974,4.470338813960552,0.0,79.0876627266407,47.97231815755367,1.68995
2010-12-29 12:00:00,-67,39,3.068371834233403,4.634466964751482,0.0,89.92024457454681,43.04772558063269,1.64392
2010-12-29 12:00:00,-67,41,3.2025141371414065,4.998781790956855,0.0,149.79240375757217,52.72356780618429,1.73016
2010-12-29 12:00:00,-67,43,3.2359711937606335,5.138996766880155,0.0,208.49614244699478,56.63897344470024,1.76072
2010-12-29 12:00:00,-67,45,3.575158108957112,5.876429138705134,0.0,251.74653828144073,62.6947468444705,1.8041
2010-12-29 12:00:00,-67,47,2.7256137523800135,4.73910647816956,0.0,227.44481217861176,56.17070288211107,1.75717
2010-12-29 12:00:00,-67,49,3.0757612017914653,5.2658386919647455,0.0,366.730521440506,107.51241970062256,2.03548
2010-12-29 12:00:00,-67,51,,,,,,
2010-12-29 12:00:00,-67,53,,,,,,
2010-12-29 12:00:00,-67,55,,,,,,
2010-12-29 12:00:00,-67,57,3.831692786887288,7.2954884842038155,0.0,520.9881564378738,184.82833153009415,2.26911
2010-12-29 12:00:00,-67,59,6.168363502249122,12.090751752257347,0.0,173.89987137913704,103.0394299775362,2.0172
2010-12-29 12:00:00,-67,61,3.1744289323687553,5.606068607419729,0.0,98.43809589743614,205.09181521832943,2.31406
2010-12-29 12:00:00,-67,63,5.527232171036303,11.127958061173558,0.0,1038.7090799361467,2637.6272803992033,3.42138
2010-12-29 12:00:00,-67,65,4.435460985638201,9.033708564937115,0.0,32.51895014196634,29.704069420695305,1.4872
2010-12-29 12:00:00,-67,67,3.3603723673149943,6.616906391456723,0.0,24.230990774929523,23.336890429258347,1.38627
2010-12-29 12:00:00,-67,69,4.1963694067671895,7.343421559780836,0.0,65.62903840839863,52.970656149089336,1.73216
2010-12-29 12:00:00,-67,71,3.6700561195611954,6.185562491416931,0.0,42.72782517783344,38.61486104503274,1.59786
2010-12-29 12:00:00,-67,73,2.577920537441969,4.854936288669705,0.0,13.12059042416513,17.991507101804018,1.27856
2010-12-29 12:00:00,-67,75,2.6406510518863797,4.411238278262317,0.0,10.671442847698927,16.694743528962135,1.24784
2010-12-29 12:00:00,-67,77,2.965767091140151,5.461894531734288,0.0,11.560913637280464,19.405662804841995,1.30975
2010-12-29 12:00:00,-67,79,2.6078522549942136,4.23626512195915,0.0,16.736042581498623,26.47142256423831,1.43888
2010-12-29 12:00:00,-67,81,3.1756692118942738,5.4589766236022115,0.0,22.668997205793858,29.933796394616365,1.49043
2010-12-29 12:00:00,-67,83,6.121454169973731,7.396941686049104,0.0,93.08279158174992,87.90885481238365,1.94895
2010-12-29 12:00:00,-67,85,,,,,,
2010-12-29 12:00:00,-67,87,,,,,,
2010-12-29 12:00:00,-67,89,10.779736006632447,14.250319922342896,0.0,135.08992333710194,106.42131438851357,2.03109
2010-12-29 12:00:00,-67,91,6.511770144104958,7.9238006714731455,0.0,52.20437593758106,44.94784697890282,1.66227
2010-12-29 12:00:00,-67,93,3.55286649428308,4.568492133170366,0.0,28.63556507229805,16.763141699135303,1.24952
2010-12-29 12:00:00,-67,95,,,,,,
2010-12-29 12:00:00,-67,97,,,,,,
2010-12-29 12:00:00,-67,99,,,,,,
2010-12-29 12:00:00,-67,101,,,,,,
2010-12-29 12:00:00,-67,103,,,,,,
2010-12-29 12:00:00,-67,105,,,,,,
2010-12-29 12:00:00,-67,107,0.9413078464567661,0.6988378316164017,0.0,4.824602574110031,3.93896347284317,0.69364
2010-12-29 12:00:00,-67,109,1.6330132726579905,2.0353820277377963,0.0,10.888167411088943,6.556562930345535,0.87832
2010-12-29 12:00:00,-67,111,,,,,,
2010-12-29 12:00:00,-67,113,,,,,,
2010-12-29 12:00:00,-67,115,6.456920908764005,5.700715517625213,0.0,201.61261954903603,124.99723356962204,2.10036
2010-12-29 12:00:00,-67,117,6.877056522294879,10.144771732389927,0.0,143.78430426120758,91.21776466071606,1.96481
2010-12-29 12:00:00,-67,119,4.785911967046559,8.371385572478175,0.0,65.61153431981802,49.49321973323822,1.70323
2010-12-29 12:00:00,-67,121,3.9854224966838956,5.7791243605315685,0.0,54.904607370495796,47.49846039712429,1.68573
2010-12-29 12:00:00,-67,123,,,,,,
2010-12-29 12:00:00,-67,125,,,,,,
2010-12-29 12:00:00,-67,127,3.014674595091492,1.3061466375365853,0.0,8.960423306562006,12.829836696386337,1.14082
2010-12-29 12:00:00,-67,129,0.7020712145604193,0.826909308321774,0.0,2.200070654042065,3.831384725868702,0.68407
2010-12-29 12:00:00,-67,131,,,,,,
2010-12-29 12:00:00,-67,133,,,,,,
2010-12-29 12:00:00,-67,135,,,,,,
2010-12-29 12:00:00,-67,137,1.0463897469453514,0.8193393079563975,0.0,3.5191493704915047,7.539706647396088,0.93144
2010-12-29 12:00:00,-67,139,1.6839616424404085,1.873455892316997,0.0,21.177556231617928,17.3230324909091,1.263
2010-12-29 12:00:00,-67,141,3.8562174644321203,3.6691767536103725,0.0,51.325526893138885,37.32470043748617,1.58348
2010-12-29 12:00:00,-67,143,4.07008933275938,5.853951904922724,0.0,106.72614759206772,69.38650068640709,1.84749
2010-12-29 12:00:00,-67,145,4.515875970944762,6.801954006776214,0.0,145.12471827864647,93.98987099528313,1.97768
2010-12-29 12:00:00,-67,147,5.931571489199996,8.851389359682798,0.0,217.96564465761185,146.64239317178726,2.16921
2010-12-29 12:00:00,-67,149,3.9125311747193336,5.3525638077408075,0.0,133.99146836996078,92.29100903868675,1.96984
2010-12-29 12:00:00,-67,151,3.0438755098730326,4.520447539165616,0.0,85.31500554084778,59.869753025472164,1.7844
2010-12-29 12:00:00,-67,153,2.970432878471911,4.481252880766988,0.0,58.34985227882862,41.67737080156803,1.6302
2010-12-29 12:00:00,-67,155,2.7409448623657227,4.176023054867983,0.0,47.396105229854584,35.10359597206116,1.55755
2010-12-29 12:00:00,-67,157,2.611443636007607,4.686895729973912,0.0,45.457690715789795,36.887205705046654,1.57849
2010-12-29 12:00:00,-67,159,3.248216848820448,5.767647568136454,0.0,34.87756657600403,28.972766034305096,1.47673
2010-12-29 12:00:00,-67,161,4.632709456607699,8.177102107554674,0.0,45.035346403717995,32.65178854763508,1.52701
2010-12-29 12:00:00,-67,163,5.67841942794621,9.803794469684362,0.0,78.04023548960686,51.8538448959589,1.72308
2010-12-29 12:00:00,-67,165,5.378362607210875,9.305450540035963,0.0,84.38597106933594,41.781500086188316,1.63126
2010-12-29 12:00:00,-67,167,5.901972792111337,10.227465659379959,0.0,78.29785934090614,36.2691540569067,1.57135
2010-12-29 12:00:00,-67,169,3.587542673572898,6.0217104237526655,0.0,14.875658765435219,19.88249982893467,1.31978
2010-12-29 12:00:00,-67,171,3.6090688528493047,5.656269224360585,0.0,8.483084626495838,21.92242269963026,1.36026
2010-12-29 12:00:00,-67,173,3.468199926428497,5.344904100522399,0.0,6.985652722418308,22.82046040892601,1.37695
2010-12-29 12:00:00,-67,175,3.345488009043038,4.814502703025937,0.0,7.024125039577484,23.08175688236952,1.38169
2010-12-29 12:00:00,-67,177,3.574337520636618,5.181089719757438,0.0,7.3090513944625854,23.281610034406185,1.38528
2010-12-29 12:00:00,-67,179,,,,,,
2010-12-29 12:00:00,-65,-179,3.322435424197465,5.720716371200979,0.0,42.866002820432186,29.144955903291702,1.47921
2010-12-29 12:00:00,-65,-177,3.3406325839459896,6.189435354433954,0.0,34.42856650799513,24.522806268185377,1.40693
2010-12-29 12:00:00,-65,-175,3.6646658098325133,7.08302772603929,0.0,32.37141662836075,21.853146482259035,1.35895
2010-12-29 12:00:00,-65,-173,3.4054075246676803,6.889515394344926,0.0,22.6381581351161,17.73012562096119,1.27254
2010-12-29 12:00:00,-65,-171,3.275550209917128,6.101122537627816,0.0,30.93080125004053,23.304992519319057,1.3857
2010-12-29 12:00:00,-65,-169,3.5525787509977818,6.144734600558877,0.0,40.44319035857916,27.776029765605927,1.45903
2010-12-29 12:00:00,-65,-167,3.1962202470749617,5.611606376245618,0.0,29.367149710655212,22.34665909409523,1.36822
2010-12-29 12:00:00,-65,-165,2.8746072333306074,4.870911672711372,0.0,18.539349004626274,17.061590187251568,1.25676
2010-12-29 12:00:00,-65,-163,2.337708885781467,3.965660873800516,0.0,18.79377906024456,17.361534543335438,1.26391
2010-12-29 12:00:00,-65,-161,3.1391816791146994,5.925065208226442,0.0,31.289087384939194,27.662621401250362,1.45732
2010-12-29 12:00:00,-65,-159,2.903574693016708,5.404446579515934,0.0,25.19878698885441,22.25240233168006,1.36647
2010-12-29 12:00:00,-65,-157,2.552824283950031,4.749205349013209,0.0,21.7753781452775,19.782985795289278,1.31771
2010-12-29 12:00:00,-65,-155,3.34762248955667,6.644506178796291,0.0,26.17280251532793,25.988854497671127,1.43118
2010-12-29 12:00:00,-65,-153,2.7469149939715862,5.391222488135099,0.0,16.401263654232025,18.5900694206357,1.29204
2010-12-29 12:00:00,-65,-151,2.995877037756145,5.871283845975995,0.0,19.22583345323801,24.153340362012386,1.4006
2010-12-29 12:00:00,-65,-149,3.2118241963908076,5.799837805330753,0.0,23.46421415731311,35.45320852100849,1.56174
2010-12-29 12:00:00,-65,-147,3.0410033985972404,5.089822646230459,0.0,14.461580608040094,27.012186639010906,1.44735
2010-12-29 12:00:00,-65,-145,3.5539514645934105,6.410198491066694,0.0,11.113175082951784,29.92715524882078,1.49034
2010-12-29 12:00:00,-65,-143,2.8389892410486937,4.663512196391821,0.0,6.29948502779007,21.65076445043087,1.35508
2010-12-29 12:00:00,-65,-141,3.174493545666337,5.067188289016485,0.0,4.381888197734952,23.20145322009921,1.38384
