latitude,longitude,label_grid,mean_seq_time,Upper_tiertile_seq,krill_adult_log,Upper_tiertile_krill,Zone_type
-69,-49,0.0,732.4915961957922,1.0,1.83612,1.0,3.0
-69,-47,0.0,619.981272628537,1.0,1.92224,1.0,3.0
-69,-45,0.0,633.7622181749833,1.0,2.03219,1.0,3.0
-69,-43,0.0,730.0120698450844,1.0,2.18426,1.0,3.0
-69,-41,0.0,729.370731079046,1.0,2.28498,1.0,3.0
-69,-39,0.0,653.3423631799295,1.0,2.28521,1.0,3.0
-69,-37,0.0,714.6829125292818,1.0,2.22212,1.0,3.0
-69,-35,0.0,709.4642400302381,1.0,2.13592,1.0,3.0
-69,-33,0.0,650.2432139846555,1.0,2.08638,1.0,3.0
-69,-31,0.0,711.0247901813435,1.0,2.08803,1.0,3.0
-69,-29,0.0,704.6309854814731,1.0,2.03892,1.0,3.0
-69,-27,0.0,683.7183213762701,1.0,1.96767,1.0,3.0
-69,-25,0.0,667.3502101539558,1.0,1.88909,1.0,3.0
-69,-23,0.0,650.6907089835628,1.0,1.89539,1.0,3.0
-69,-21,0.0,644.9585232331563,1.0,1.83749,1.0,3.0
-69,-19,0.0,639.2792008569247,1.0,1.71993,1.0,3.0
-69,-17,0.0,621.1573763872755,1.0,1.69701,1.0,3.0
-69,-15,0.0,532.4293063340104,1.0,1.75555,1.0,3.0
-69,-13,0.0,511.16973515675227,1.0,1.79703,1.0,3.0
-69,-11,0.0,567.5647872307604,1.0,1.81027,1.0,3.0
-69,-9,0.0,578.2924733129836,1.0,1.80488,1.0,3.0
-69,-7,0.0,575.8208784237962,1.0,1.92278,1.0,3.0
-69,-5,0.0,554.2560620328009,1.0,2.02822,1.0,3.0
-69,-3,0.0,556.942824201672,1.0,2.07244,1.0,3.0
-69,-1,0.0,552.1792814897137,1.0,2.02375,1.0,3.0
-69,1,0.0,555.0108316465022,1.0,2.19092,1.0,3.0
-69,3,0.0,614.4323949965045,1.0,2.26946,1.0,3.0
-69,5,0.0,739.0607916751941,1.0,2.23226,1.0,3.0
-69,7,0.0,828.7734283116062,1.0,2.23861,1.0,3.0
-69,9,0.0,870.1732844279442,1.0,2.07218,1.0,3.0
-69,11,0.0,885.8217242863819,1.0,2.09474,1.0,3.0
-69,13,0.0,890.9642994184868,1.0,2.03829,1.0,3.0
-69,15,0.0,879.7907815622422,1.0,2.0704,1.0,3.0
-69,17,0.0,859.8493047436965,1.0,2.05168,1.0,3.0
-69,19,0.0,836.6923579519042,1.0,2.11499,1.0,3.0
-69,21,0.0,812.9497498393106,1.0,2.0528,1.0,3.0
-69,23,0.0,791.0190036566825,1.0,2.0547,1.0,3.0
-69,25,0.0,765.3097012727837,1.0,2.02992,1.0,3.0
-69,27,0.0,738.2697843498873,1.0,1.9548,1.0,3.0
-69,29,0.0,661.7821237918137,1.0,1.91796,1.0,3.0
-69,31,0.0,,,,,
-69,33,0.0,,,,,
-69,35,0.0,,,,,
-69,37,0.0,687.9334750167259,1.0,2.2486,1.0,3.0
-69,39,0.0,489.38656629070874,1.0,2.71653,1.0,3.0
-69,41,0.0,,,,,
-69,43,0.0,,,,,
-69,45,0.0,,,,,
-69,47,0.0,,,,,
-69,49,0.0,,,,,
-69,51,0.0,,,,,
-69,53,0.0,,,,,
-69,55,0.0,,,,,
-69,57,0.0,,,,,
-69,59,0.0,,,,,
-69,61,0.0,,,,,
-69,63,0.0,,,,,
-69,65,0.0,,,,,
-69,67,0.0,,,,,
-69,69,0.0,,,,,
-69,71,0.0,,,,,
-69,73,0.0,,,,,
-69,75,0.0,931.0673836754546,1.0,1.44877,0.0,1.0
-69,77,0.0,,,,,
-69,79,0.0,,,,,
-69,81,0.0,,,,,
-69,83,0.0,,,,,
-69,85,0.0,,,,,
-69,87,0.0,,,,,
-69,89,0.0,,,,,
-69,91,0.0,,,,,
-69,93,0.0,,,,,
-69,95,0.0,,,,,
-69,97,0.0,,,,,
-69,99,0.0,,,,,
-69,101,0.0,,,,,
-69,103,0.0,,,,,
-69,105,0.0,,,,,
-69,107,0.0,,,,,
-69,109,0.0,,,,,
-69,111,0.0,,,,,
-69,113,0.0,,,,,
-69,115,0.0,,,,,
-69,117,0.0,,,,,
-69,119,0.0,,,,,
-69,121,0.0,,,,,
-69,123,0.0,,,,,
-69,125,0.0,,,,,
-69,127,0.0,,,,,
-69,129,0.0,,,,,
-69,131,0.0,,,,,
-69,133,0.0,,,,,
-69,135,0.0,,,,,
-69,137,0.0,,,,,
-69,139,0.0,,,,,
-69,141,0.0,,,,,
-69,143,0.0,,,,,
-69,145,0.0,,,,,
-69,147,0.0,,,,,
-69,149,0.0,,,,,
-69,151,0.0,,,,,
-69,153,0.0,,,,,
-69,155,0.0,,,,,
-69,157,0.0,,,,,
-69,159,0.0,51.031041509351155,0.0,2.06473,1.0,2.0
-69,161,0.0,109.84469274943798,0.0,1.82554,1.0,2.0
-69,163,0.0,578.0843110105906,1.0,1.65301,1.0,3.0
-69,165,0.0,587.0071924160668,1.0,1.48834,0.0,1.0
-69,167,0.0,592.6533159082766,1.0,1.4381,0.0,1.0
-69,169,0.0,622.7067496879084,1.0,1.56608,0.0,1.0
-69,171,0.0,645.5237439294614,1.0,1.48946,0.0,1.0
-69,173,0.0,676.7317913385881,1.0,1.49953,0.0,1.0
-69,175,0.0,684.8898791628733,1.0,1.38207,0.0,1.0
-69,177,0.0,555.6648406458736,1.0,1.33694,0.0,1.0
-69,179,0.0,,,,,
-67,-179,0.0,511.8521105659604,1.0,1.60825,1.0,3.0
-67,-177,0.0,411.54452106886174,0.0,1.54895,0.0,0.0
-67,-175,0.0,493.5804679425289,1.0,1.4167,0.0,1.0
-67,-173,0.0,496.9807477111759,1.0,1.37622,0.0,1.0
-67,-171,0.0,511.23609069417535,1.0,1.30889,0.0,1.0
-67,-169,0.0,527.6275575789691,1.0,1.24884,0.0,1.0
-67,-167,0.0,538.4093821646287,1.0,1.10694,0.0,1.0
-67,-165,0.0,539.6189815589762,1.0,0.99838,0.0,1.0
-67,-163,0.0,544.2589681058708,1.0,0.95232,0.0,1.0
-67,-161,0.0,552.135518244059,1.0,0.98448,0.0,1.0
-67,-159,0.0,567.9342482958874,1.0,1.03231,0.0,1.0
-67,-157,0.0,579.8208697678047,1.0,1.11269,0.0,1.0
-67,-155,0.0,592.616416056163,1.0,1.1885,0.0,1.0
-67,-153,0.0,596.975381865153,1.0,1.20282,0.0,1.0
-67,-151,0.0,585.8522047405545,1.0,1.24155,0.0,1.0
-67,-149,0.0,584.5899299625469,1.0,1.34194,0.0,1.0
-67,-147,0.0,580.2989372707891,1.0,1.43768,0.0,1.0
-67,-145,0.0,515.563547191719,1.0,1.3843,0.0,1.0
-67,-143,0.0,558.8253683873816,1.0,1.26298,0.0,1.0
-67,-141,0.0,530.7505706959116,1.0,1.28402,0.0,1.0
-67,-139,0.0,499.15201158460053,1.0,1.24999,0.0,1.0
-67,-137,0.0,472.36566754352106,1.0,1.33848,0.0,1.0
-67,-135,0.0,454.6246735604394,1.0,1.361,0.0,1.0
-67,-133,0.0,443.1896359080828,1.0,1.36498,0.0,1.0
-67,-131,0.0,436.55981738682175,1.0,1.22626,0.0,1.0
-67,-129,0.0,434.62669699868337,0.0,1.23664,0.0,0.0
-67,-127,0.0,431.9209466147189,0.0,1.2004,0.0,0.0
-67,-125,0.0,426.7755068682162,0.0,1.1867,0.0,0.0
-67,-123,0.0,422.59688568528816,0.0,1.18283,0.0,0.0
-67,-121,0.0,417.51028476033156,0.0,1.05287,0.0,0.0
-67,-119,0.0,412.7220051423726,0.0,1.18683,0.0,0.0
-67,-117,0.0,409.8873312647382,0.0,1.16451,0.0,0.0
-67,-115,0.0,406.79485357101544,0.0,1.04899,0.0,0.0
-67,-113,0.0,406.0468489049827,0.0,1.06766,0.0,0.0
-67,-111,0.0,405.88657959743847,0.0,1.18027,0.0,0.0
-67,-109,0.0,405.12248365480303,0.0,1.18024,0.0,0.0
-67,-107,0.0,399.5911041380179,0.0,1.10469,0.0,0.0
-67,-105,0.0,394.57491320354524,0.0,1.01288,0.0,0.0
-67,-103,0.0,393.56528538047564,0.0,0.92698,0.0,0.0
-67,-101,0.0,394.49175300907933,0.0,0.8493,0.0,0.0
-67,-99,0.0,396.4002463204447,0.0,1.08763,0.0,0.0
-67,-97,0.0,396.9702551410594,0.0,1.18982,0.0,0.0
-67,-95,0.0,397.71854817711557,0.0,1.18848,0.0,0.0
-67,-93,0.0,346.723762476722,0.0,1.03119,0.0,0.0
-67,-91,0.0,347.3394586111052,0.0,1.19606,0.0,0.0
-67,-89,0.0,337.8885267358448,0.0,1.40424,0.0,0.0
-67,-87,0.0,337.4357304943996,0.0,1.30196,0.0,0.0
-67,-85,0.0,337.9985421805575,0.0,1.51307,0.0,0.0
-67,-83,0.0,330.90646231986705,0.0,1.34856,0.0,0.0
-67,-81,0.0,328.5773800603463,0.0,1.40878,0.0,0.0
-67,-79,0.0,339.7362375009647,0.0,1.54188,0.0,0.0
-67,-77,0.0,323.72244596095624,0.0,1.6164,1.0,2.0
-67,-75,0.0,318.4008244373815,0.0,1.67785,1.0,2.0
-67,-73,0.0,171.38548840567069,0.0,2.24525,1.0,2.0
-67,-71,0.0,203.32557569763975,0.0,2.62153,1.0,2.0
-67,-69,0.0,156.91725540830862,0.0,2.95646,1.0,2.0
-67,-67,0.0,,,,,
-67,-65,0.0,,,,,
-67,-63,0.0,,,,,
-67,-61,0.0,,,,,
-67,-59,0.0,9.50929070195253,0.0,0.97751,0.0,0.0
-67,-57,0.0,399.7720768084013,0.0,1.3124,0.0,0.0
-67,-55,0.0,676.7664360933195,1.0,1.66056,1.0,3.0
-67,-53,0.0,535.736245395154,1.0,1.65807,1.0,3.0
-67,-51,0.0,583.4588668599108,1.0,1.65704,1.0,3.0
-67,-49,0.0,595.959673781572,1.0,1.71668,1.0,3.0
-67,-47,0.0,598.3230375979166,1.0,1.84016,1.0,3.0
-67,-45,0.0,609.0027687015316,1.0,1.93305,1.0,3.0
-67,-43,0.0,622.4403264177616,1.0,2.11222,1.0,3.0
-67,-41,0.0,695.3937496111632,1.0,2.19446,1.0,3.0
-67,-39,0.0,636.3343587469207,1.0,2.13775,1.0,3.0
-67,-37,0.0,697.0392638206093,1.0,2.13859,1.0,3.0
-67,-35,0.0,691.8225201362407,1.0,2.12717,1.0,3.0
-67,-33,0.0,689.1114455394262,1.0,2.08053,1.0,3.0
-67,-31,0.0,690.7590813566623,1.0,2.02967,1.0,3.0
-67,-29,0.0,688.8642548887922,1.0,1.96821,1.0,3.0
-67,-27,0.0,675.1505001175236,1.0,2.02683,1.0,3.0
-67,-25,0.0,667.1695957311755,1.0,1.88651,1.0,3.0
-67,-23,0.0,666.9788888147597,1.0,1.73783,1.0,3.0
-67,-21,0.0,625.9145530532352,1.0,1.7106,1.0,3.0
-67,-19,0.0,621.9250387782137,1.0,1.66026,1.0,3.0
-67,-17,0.0,645.7233173345797,1.0,1.53643,0.0,1.0
-67,-15,0.0,580.6550795286635,1.0,1.41821,0.0,1.0
-67,-13,0.0,562.3093642359008,1.0,1.34258,0.0,1.0
-67,-11,0.0,552.6877186250056,1.0,1.4753,0.0,1.0
-67,-9,0.0,591.9703500837917,1.0,1.49151,0.0,1.0
-67,-7,0.0,539.3249203347228,1.0,1.50242,0.0,1.0
-67,-5,0.0,580.1896271891336,1.0,1.65062,1.0,3.0
-67,-3,0.0,514.3248134946202,1.0,1.72096,1.0,3.0
-67,-1,0.0,513.6326470127216,1.0,1.74245,1.0,3.0
-67,1,0.0,508.901343381463,1.0,1.84457,1.0,3.0
-67,3,0.0,607.9842676563131,1.0,1.88949,1.0,3.0
-67,5,0.0,596.6337715575055,1.0,1.83426,1.0,3.0
-67,7,0.0,743.433601925849,1.0,2.09344,1.0,3.0
-67,9,0.0,799.6817991632333,1.0,1.97808,1.0,3.0
-67,11,0.0,822.2280313643136,1.0,1.88143,1.0,3.0
-67,13,0.0,817.4197574217147,1.0,1.87402,1.0,3.0
-67,15,0.0,800.0763025839392,1.0,1.94848,1.0,3.0
-67,17,0.0,706.6375199033855,1.0,1.84415,1.0,3.0
-67,19,0.0,683.1269030064213,1.0,1.73636,1.0,3.0
-67,21,0.0,663.6944728466488,1.0,1.7143,1.0,3.0
-67,23,0.0,647.206217993773,1.0,1.68218,1.0,3.0
-67,25,0.0,636.994928693825,1.0,1.751,1.0,3.0
-67,27,0.0,701.4041439984883,1.0,1.80399,1.0,3.0
-67,29,0.0,620.3185743973254,1.0,1.80544,1.0,3.0
-67,31,0.0,616.0900323244113,1.0,1.77245,1.0,3.0
-67,33,0.0,661.4357031600775,1.0,1.80271,1.0,3.0
-67,35,0.0,639.8216598973901,1.0,1.79377,1.0,3.0
-67,37,0.0,641.9480497653165,1.0,1.68995,1.0,3.0
-67,39,0.0,684.4442613386564,1.0,1.64392,1.0,3.0
-67,41,0.0,737.7311902706303,1.0,1.73016,1.0,3.0
-67,43,0.0,893.5467082283412,1.0,1.76072,1.0,3.0
-67,45,0.0,898.0198859098415,1.0,1.8041,1.0,3.0
-67,47,0.0,824.5129815110113,1.0,1.75717,1.0,3.0
-67,49,0.0,,,,,
-67,51,0.0,,,,,
-67,53,0.0,,,,,
-67,55,0.0,,,,,
-67,57,0.0,,,,,
-67,59,0.0,,,,,
-67,61,0.0,0.3254532968236515,0.0,2.31406,1.0,2.0
-67,63,0.0,386.2908712415132,0.0,3.42138,1.0,2.0
-67,65,0.0,0.0,0.0,1.4872,0.0,0.0
-67,67,0.0,2.0167610334534682,0.0,1.38627,0.0,0.0
-67,69,0.0,662.3085330221352,1.0,1.73216,1.0,3.0
-67,71,0.0,754.7590567192578,1.0,1.59786,0.0,1.0
-67,73,0.0,751.1909453012402,1.0,1.27856,0.0,1.0
-67,75,0.0,414.61710491716804,0.0,1.24784,0.0,0.0
-67,77,0.0,127.40912218533808,0.0,1.30975,0.0,0.0
-67,79,0.0,552.4417593578632,1.0,1.43888,0.0,1.0
-67,81,0.0,652.4881231690977,1.0,1.49043,0.0,1.0
-67,83,0.0,,,,,
-67,85,0.0,,,,,
-67,87,0.0,,,,,
-67,89,0.0,,,,,
-67,91,0.0,,,,,
-67,93,0.0,,,,,
-67,95,0.0,,,,,
-67,97,0.0,,,,,
-67,99,0.0,,,,,
-67,101,0.0,,,,,
-67,103,0.0,,,,,
-67,105,0.0,,,,,
-67,107,0.0,,,,,
-67,109,0.0,,,,,
-67,111,0.0,,,,,
-67,113,0.0,,,,,
-67,115,0.0,,,,,
-67,117,0.0,,,,,
-67,119,0.0,,,,,
-67,121,0.0,,,,,
-67,123,0.0,,,,,
-67,125,0.0,,,,,
-67,127,0.0,,,,,
-67,129,0.0,,,,,
-67,131,0.0,,,,,
-67,133,0.0,,,,,
-67,135,0.0,,,,,
-67,137,0.0,,,,,
-67,139,0.0,,,,,
-67,141,0.0,,,,,
-67,143,0.0,,,,,
-67,145,0.0,,,,,
-67,147,0.0,973.7667545165369,1.0,2.16921,1.0,3.0
-67,149,0.0,1064.161761309172,1.0,1.96984,1.0,3.0
-67,151,0.0,971.1392302526249,1.0,1.7844,1.0,3.0
-67,153,0.0,730.8827530661068,1.0,1.6302,1.0,3.0
-67,155,0.0,608.6055068150959,1.0,1.55755,0.0,1.0
-67,157,0.0,507.3303219822364,1.0,1.57849,0.0,1.0
-67,159,0.0,416.47677655360417,0.0,1.47673,0.0,0.0
-67,161,0.0,418.3841863873125,0.0,1.52701,0.0,0.0
-67,163,0.0,624.655431779878,1.0,1.72308,1.0,3.0
-67,165,0.0,,,,,
-67,167,0.0,641.9343235534358,1.0,1.57135,0.0,1.0
-67,169,0.0,646.7184950886226,1.0,1.31978,0.0,1.0
-67,171,0.0,11.965748490450641,0.0,1.36026,0.0,0.0
-67,173,0.0,603.5489006595394,1.0,1.37695,0.0,1.0
-67,175,0.0,479.79850659191584,1.0,1.38169,0.0,1.0
-67,177,0.0,551.5806622291947,1.0,1.38528,0.0,1.0
-67,179,0.0,,,,,
-65,-179,0.0,418.1367733607116,0.0,1.47921,0.0,0.0
-65,-177,0.0,422.85564785236676,0.0,1.40693,0.0,0.0
-65,-175,0.0,415.79054243713887,0.0,1.35895,0.0,0.0
-65,-173,0.0,436.2679950922934,1.0,1.27254,0.0,1.0
-65,-171,0.0,447.8056709599608,1.0,1.3857,0.0,1.0
-65,-169,0.0,449.3860494343399,1.0,1.45903,0.0,1.0
-65,-167,0.0,454.586558559852,1.0,1.36822,0.0,1.0
-65,-165,0.0,467.60718116300427,1.0,1.25676,0.0,1.0
-65,-163,0.0,482.54389001980076,1.0,1.26391,0.0,1.0
-65,-161,0.0,497.47930041909467,1.0,1.45732,0.0,1.0
-65,-159,0.0,516.3093690977105,1.0,1.36647,0.0,1.0
-65,-157,0.0,534.1805385815524,1.0,1.31771,0.0,1.0
-65,-155,0.0,548.9993556428076,1.0,1.43118,0.0,1.0
-65,-153,0.0,557.6476587478761,1.0,1.29204,0.0,1.0
-65,-151,0.0,496.05456555689324,1.0,1.4006,0.0,1.0
-65,-149,0.0,586.0365949672904,1.0,1.56174,0.0,1.0
-65,-147,0.0,591.4030311263815,1.0,1.44735,0.0,1.0
-65,-145,0.0,576.3952148277792,1.0,1.49034,0.0,1.0
-65,-143,0.0,549.9715795036839,1.0,1.35508,0.0,1.0
-65,-141,0.0,529.5936892557052,1.0,1.38384,0.0,1.0
-65,-139,0.0,488.47939592260025,1.0,1.35867,0.0,1.0
-65,-137,0.0,456.7127671202824,1.0,1.37764,0.0,1.0
-65,-135,0.0,436.9424302202477,1.0,1.35197,0.0,1.0
-65,-133,0.0,424.0819068930427,0.0,1.22797,0.0,0.0
-65,-131,0.0,416.73542919015046,0.0,1.24315,0.0,0.0
-65,-129,0.0,413.2879794485185,0.0,1.27592,0.0,0.0
-65,-127,0.0,403.22892204576476,0.0,1.25757,0.0,0.0
-65,-125,0.0,392.17476491442665,0.0,1.14474,0.0,0.0
-65,-123,0.0,386.53976380537534,0.0,1.12278,0.0,0.0
-65,-121,0.0,345.84300424095835,0.0,1.25307,0.0,0.0
-65,-119,0.0,341.45979047688274,0.0,1.22951,0.0,0.0
-65,-117,0.0,337.02267465933386,0.0,1.19592,0.0,0.0
-65,-115,0.0,369.0243602573165,0.0,1.20885,0.0,0.0
-65,-113,0.0,366.80199898538706,0.0,1.05084,0.0,0.0
-65,-111,0.0,367.12703651487504,0.0,1.15926,0.0,0.0
-65,-109,0.0,367.7504658727963,0.0,1.26525,0.0,0.0
-65,-107,0.0,366.54716525498253,0.0,1.07401,0.0,0.0
-65,-105,0.0,365.5868438947463,0.0,0.98235,0.0,0.0
-65,-103,0.0,365.2056683686119,0.0,0.87892,0.0,0.0
-65,-101,0.0,365.45302173610924,0.0,0.93268,0.0,0.0
-65,-99,0.0,366.1430714131308,0.0,0.79889,0.0,0.0
-65,-97,0.0,364.7716253756566,0.0,0.72978,0.0,0.0
-65,-95,0.0,364.2707821623829,0.0,0.75903,0.0,0.0
-65,-93,0.0,,,,,
-65,-91,0.0,362.98941256363884,0.0,0.79017,0.0,0.0
-65,-89,0.0,362.61223445224533,0.0,0.99101,0.0,0.0
-65,-87,0.0,363.72769630086697,0.0,1.01087,0.0,0.0
-65,-85,0.0,366.0623344001471,0.0,0.92357,0.0,0.0
-65,-83,0.0,317.40669179416295,0.0,1.05853,0.0,0.0
-65,-81,0.0,373.6976241767021,0.0,0.90074,0.0,0.0
-65,-79,0.0,318.1059168058514,0.0,1.07148,0.0,0.0
-65,-77,0.0,314.28559128694417,0.0,1.04067,0.0,0.0
-65,-75,0.0,393.07367809285535,0.0,1.08649,0.0,0.0
-65,-73,0.0,313.7837261558543,0.0,1.25548,0.0,0.0
-65,-71,0.0,313.6887605720942,0.0,1.58784,0.0,0.0
-65,-69,0.0,324.36851562178055,0.0,2.20663,1.0,2.0
-65,-67,0.0,82.41029838076236,0.0,2.53511,1.0,2.0
-65,-65,0.0,14.356866942217328,0.0,2.7678,1.0,2.0
-65,-63,0.0,,,,,
-65,-61,0.0,,,,,
-65,-59,0.0,1.875792739207859,0.0,1.30421,0.0,0.0
-65,-57,0.0,22.92417713683548,0.0,0.88847,0.0,0.0
-65,-55,0.0,151.21426326716036,0.0,1.15514,0.0,0.0
-65,-53,0.0,691.387213422339,1.0,1.32733,0.0,1.0
-65,-51,0.0,540.1286999329601,1.0,1.33626,0.0,1.0
-65,-49,0.0,529.1317962338998,1.0,1.42989,0.0,1.0
-65,-47,0.0,543.423692026872,1.0,1.56845,0.0,1.0
-65,-45,0.0,567.4005805803318,1.0,1.63894,1.0,3.0
-65,-43,0.0,589.1917605794009,1.0,1.59574,0.0,1.0
-65,-41,0.0,607.3922380864458,1.0,1.66688,1.0,3.0
-65,-39,0.0,606.5838208266628,1.0,1.79729,1.0,3.0
-65,-37,0.0,616.1097393078572,1.0,1.87071,1.0,3.0
-65,-35,0.0,608.6786121101445,1.0,1.91956,1.0,3.0
-65,-33,0.0,619.0917437813825,1.0,1.97745,1.0,3.0
-65,-31,0.0,679.5109586240317,1.0,2.02596,1.0,3.0
-65,-29,0.0,635.9996187117348,1.0,2.02595,1.0,3.0
-65,-27,0.0,636.120316192872,1.0,1.98967,1.0,3.0
-65,-25,0.0,629.0793034584734,1.0,1.95061,1.0,3.0
-65,-23,0.0,625.2208346791808,1.0,1.93891,1.0,3.0
-65,-21,0.0,625.5393356648635,1.0,1.75989,1.0,3.0
-65,-19,0.0,671.8061121288371,1.0,1.65683,1.0,3.0
-65,-17,0.0,670.4111795331896,1.0,1.56545,0.0,1.0
-65,-15,0.0,666.6422822802864,1.0,1.52561,0.0,1.0
-65,-13,0.0,662.1876424300889,1.0,1.43224,0.0,1.0
-65,-11,0.0,657.1095073793317,1.0,1.36392,0.0,1.0
-65,-9,0.0,652.282591082865,1.0,1.3056,0.0,1.0
-65,-7,0.0,642.0413879311193,1.0,1.15268,0.0,1.0
-65,-5,0.0,582.5556810759562,1.0,1.25917,0.0,1.0
-65,-3,0.0,564.5833221401706,1.0,1.44527,0.0,1.0
-65,-1,0.0,591.314874012663,1.0,1.61989,1.0,3.0
-65,1,0.0,581.9841307929981,1.0,1.70186,1.0,3.0
-65,3,0.0,576.4880154338792,1.0,1.64251,1.0,3.0
-65,5,0.0,599.167928897975,1.0,1.60462,1.0,3.0
-65,7,0.0,606.2729282625736,1.0,1.83742,1.0,3.0
-65,9,0.0,621.7002453791793,1.0,1.84133,1.0,3.0
-65,11,0.0,643.6905886720392,1.0,1.79451,1.0,3.0
-65,13,0.0,650.7220934590397,1.0,1.80701,1.0,3.0
-65,15,0.0,649.6579439922817,1.0,1.68859,1.0,3.0
-65,17,0.0,644.5414846410672,1.0,1.48657,0.0,1.0
-65,19,0.0,635.2852181979613,1.0,1.43644,0.0,1.0
-65,21,0.0,628.6831149364637,1.0,1.4298,0.0,1.0
-65,23,0.0,624.936393448717,1.0,1.41018,0.0,1.0
-65,25,0.0,626.9230535109999,1.0,1.59106,0.0,1.0
-65,27,0.0,593.1594226793782,1.0,1.63589,1.0,3.0
-65,29,0.0,601.8341520143849,1.0,1.656,1.0,3.0
-65,31,0.0,617.3258854812335,1.0,1.58,0.0,1.0
-65,33,0.0,670.0354669244476,1.0,1.62664,1.0,3.0
-65,35,0.0,684.4728344291855,1.0,1.55727,0.0,1.0
-65,37,0.0,659.3197054479291,1.0,1.53667,0.0,1.0
-65,39,0.0,700.5731427590264,1.0,1.46943,0.0,1.0
-65,41,0.0,733.035158822156,1.0,1.38406,0.0,1.0
-65,43,0.0,822.1312880392626,1.0,1.41153,0.0,1.0
-65,45,0.0,843.6350464215603,1.0,1.45041,0.0,1.0
-65,47,0.0,850.6645104404648,1.0,1.42038,0.0,1.0
-65,49,0.0,836.893829037471,1.0,1.54387,0.0,1.0
-65,51,0.0,837.7843061485721,1.0,1.63353,1.0,3.0
-65,53,0.0,818.2552389185396,1.0,1.65565,1.0,3.0
-65,55,0.0,761.1978838660202,1.0,1.8273,1.0,3.0
-65,57,0.0,730.8979411121458,1.0,1.53701,0.0,1.0
-65,59,0.0,722.0227143075468,1.0,1.33157,0.0,1.0
-65,61,0.0,626.3153499117968,1.0,1.19778,0.0,1.0
-65,63,0.0,731.1446625926791,1.0,1.05918,0.0,1.0
-65,65,0.0,732.349907048291,1.0,1.08388,0.0,1.0
-65,67,0.0,740.303133825279,1.0,1.09279,0.0,1.0
-65,69,0.0,768.7968277270146,1.0,1.06249,0.0,1.0
-65,71,0.0,786.4610446782692,1.0,1.05634,0.0,1.0
-65,73,0.0,641.8505221479803,1.0,1.11023,0.0,1.0
-65,75,0.0,597.8789070315175,1.0,1.17288,0.0,1.0
-65,77,0.0,552.2357077665681,1.0,1.1732,0.0,1.0
-65,79,0.0,514.651095569543,1.0,1.10778,0.0,1.0
-65,81,0.0,469.6466638165516,1.0,1.22383,0.0,1.0
-65,83,0.0,453.4256115156535,1.0,1.35493,0.0,1.0
-65,85,0.0,626.4987286287995,1.0,1.49881,0.0,1.0
-65,87,0.0,470.1066288842233,1.0,1.66291,1.0,3.0
-65,89,0.0,482.43900246785694,1.0,1.79121,1.0,3.0
-65,91,0.0,713.2652260826164,1.0,1.76712,1.0,3.0
-65,93,0.0,382.41517891256376,0.0,1.73209,1.0,2.0
-65,95,0.0,0.2525616767735914,0.0,1.71491,1.0,2.0
-65,97,0.0,,,,,
-65,99,0.0,,,,,
-65,101,0.0,0.09611055046170777,0.0,1.90527,1.0,2.0
-65,103,0.0,,,,,
-65,105,0.0,0.092708126907519,0.0,1.67372,1.0,2.0
-65,107,0.0,763.089733710963,1.0,1.45956,0.0,1.0
-65,109,0.0,808.9342471874298,1.0,1.54357,0.0,1.0
-65,111,0.0,895.9500314196438,1.0,1.72051,1.0,3.0
-65,113,0.0,886.682778921733,1.0,2.11318,1.0,3.0
-65,115,0.0,917.077558346772,1.0,2.0786,1.0,3.0
-65,117,0.0,878.4527898609356,1.0,1.88513,1.0,3.0
-65,119,0.0,1019.3701897265984,1.0,1.87332,1.0,3.0
-65,121,0.0,1046.828151736678,1.0,1.84573,1.0,3.0
-65,123,0.0,1050.6962588244498,1.0,1.88057,1.0,3.0
-65,125,0.0,1056.0197780709943,1.0,1.78551,1.0,3.0
-65,127,0.0,996.4137741540834,1.0,1.60298,1.0,3.0
-65,129,0.0,869.6631034636961,1.0,1.49278,0.0,1.0
-65,131,0.0,156.4853389342979,0.0,1.61387,1.0,2.0
-65,133,0.0,303.82678497688806,0.0,1.9943,1.0,2.0
-65,135,0.0,,,,,
-65,137,0.0,565.4081315515738,1.0,1.60354,1.0,3.0
-65,139,0.0,844.9566666238173,1.0,1.55253,0.0,1.0
-65,141,0.0,846.6948806023644,1.0,1.52534,0.0,1.0
-65,143,0.0,882.8880275981201,1.0,1.56756,0.0,1.0
-65,145,0.0,701.5211453884511,1.0,1.57603,0.0,1.0
-65,147,0.0,637.4294747666,1.0,1.59163,0.0,1.0
-65,149,0.0,569.4071548998738,1.0,1.5424,0.0,1.0
-65,151,0.0,513.6975700596972,1.0,1.4244,0.0,1.0
-65,153,0.0,445.618693311055,1.0,1.45186,0.0,1.0
-65,155,0.0,386.871612825256,0.0,1.46655,0.0,0.0
-65,157,0.0,377.8798152440636,0.0,1.394,0.0,0.0
-65,159,0.0,544.6415705794442,1.0,1.50315,0.0,1.0
-65,161,0.0,564.9412261238929,1.0,1.56225,0.0,1.0
-65,163,0.0,574.9281271674736,1.0,1.56649,0.0,1.0
-65,165,0.0,548.0013676887042,1.0,1.58403,0.0,1.0
-65,167,0.0,516.5854493570097,1.0,1.47315,0.0,1.0
-65,169,0.0,471.7375590403356,1.0,1.47973,0.0,1.0
-65,171,0.0,465.0336965697043,1.0,1.44897,0.0,1.0
